#Time, 1: Suscep Indv, 2: No. Exp Indv, 3: No. Inf Indv, 4: No. Cont Indv, 5: No. Rec Indv, 6: No. Dead Indv, 7: Sev Cases, 8: Hosp Cases, 9:Q Sev Cases, 10: QNS Cases 
7.400000000000000000e+01,7.463000000000000000e+03,7.840000000000000000e+02,9.770000000000000000e+02,3.900000000000000000e+02,7.440000000000000000e+02,3.200000000000000000e+01,3.850000000000000000e+02,6.000000000000000000e+00,1.560000000000000000e+02,3.690000000000000000e+02
7.500000000000000000e+01,7.323000000000000000e+03,8.130000000000000000e+02,1.043000000000000000e+03,4.170000000000000000e+02,7.880000000000000000e+02,3.300000000000000000e+01,4.040000000000000000e+02,6.000000000000000000e+00,1.660000000000000000e+02,3.860000000000000000e+02
7.600000000000000000e+01,7.176000000000000000e+03,8.610000000000000000e+02,1.087000000000000000e+03,4.250000000000000000e+02,8.430000000000000000e+02,3.300000000000000000e+01,4.270000000000000000e+02,6.000000000000000000e+00,1.820000000000000000e+02,4.010000000000000000e+02
7.700000000000000000e+01,7.049000000000000000e+03,8.810000000000000000e+02,1.132000000000000000e+03,4.330000000000000000e+02,9.040000000000000000e+02,3.400000000000000000e+01,4.410000000000000000e+02,6.000000000000000000e+00,1.860000000000000000e+02,4.280000000000000000e+02
7.800000000000000000e+01,6.937000000000000000e+03,8.830000000000000000e+02,1.188000000000000000e+03,4.420000000000000000e+02,9.560000000000000000e+02,3.600000000000000000e+01,4.590000000000000000e+02,6.000000000000000000e+00,2.020000000000000000e+02,4.410000000000000000e+02
7.900000000000000000e+01,6.801000000000000000e+03,9.160000000000000000e+02,1.238000000000000000e+03,4.300000000000000000e+02,1.008000000000000000e+03,3.700000000000000000e+01,4.810000000000000000e+02,6.000000000000000000e+00,2.190000000000000000e+02,4.700000000000000000e+02
8.000000000000000000e+01,6.686000000000000000e+03,9.200000000000000000e+02,1.284000000000000000e+03,4.460000000000000000e+02,1.071000000000000000e+03,3.900000000000000000e+01,4.980000000000000000e+02,6.000000000000000000e+00,2.300000000000000000e+02,4.860000000000000000e+02
8.100000000000000000e+01,6.532000000000000000e+03,9.650000000000000000e+02,1.317000000000000000e+03,4.500000000000000000e+02,1.144000000000000000e+03,4.200000000000000000e+01,5.120000000000000000e+02,6.000000000000000000e+00,2.410000000000000000e+02,5.000000000000000000e+02
8.200000000000000000e+01,6.371000000000000000e+03,1.015000000000000000e+03,1.351000000000000000e+03,4.710000000000000000e+02,1.218000000000000000e+03,4.500000000000000000e+01,5.380000000000000000e+02,6.000000000000000000e+00,2.590000000000000000e+02,5.170000000000000000e+02
8.300000000000000000e+01,6.240000000000000000e+03,1.034000000000000000e+03,1.391000000000000000e+03,4.680000000000000000e+02,1.286000000000000000e+03,4.900000000000000000e+01,5.560000000000000000e+02,6.000000000000000000e+00,2.630000000000000000e+02,5.410000000000000000e+02
8.400000000000000000e+01,6.120000000000000000e+03,1.035000000000000000e+03,1.446000000000000000e+03,4.780000000000000000e+02,1.348000000000000000e+03,5.100000000000000000e+01,5.740000000000000000e+02,6.000000000000000000e+00,2.720000000000000000e+02,5.710000000000000000e+02
8.500000000000000000e+01,5.929000000000000000e+03,1.099000000000000000e+03,1.505000000000000000e+03,4.830000000000000000e+02,1.412000000000000000e+03,5.500000000000000000e+01,6.010000000000000000e+02,6.000000000000000000e+00,2.850000000000000000e+02,5.970000000000000000e+02
8.600000000000000000e+01,5.756000000000000000e+03,1.122000000000000000e+03,1.582000000000000000e+03,5.200000000000000000e+02,1.482000000000000000e+03,5.800000000000000000e+01,6.200000000000000000e+02,6.000000000000000000e+00,2.910000000000000000e+02,6.220000000000000000e+02
8.700000000000000000e+01,5.569000000000000000e+03,1.189000000000000000e+03,1.649000000000000000e+03,5.330000000000000000e+02,1.534000000000000000e+03,5.900000000000000000e+01,6.510000000000000000e+02,6.000000000000000000e+00,3.060000000000000000e+02,6.720000000000000000e+02
8.800000000000000000e+01,5.389000000000000000e+03,1.224000000000000000e+03,1.720000000000000000e+03,5.680000000000000000e+02,1.608000000000000000e+03,5.900000000000000000e+01,6.750000000000000000e+02,6.000000000000000000e+00,3.150000000000000000e+02,6.940000000000000000e+02
8.900000000000000000e+01,5.177000000000000000e+03,1.272000000000000000e+03,1.805000000000000000e+03,6.080000000000000000e+02,1.683000000000000000e+03,6.300000000000000000e+01,6.940000000000000000e+02,6.000000000000000000e+00,3.230000000000000000e+02,7.240000000000000000e+02
9.000000000000000000e+01,4.977000000000000000e+03,1.311000000000000000e+03,1.876000000000000000e+03,6.270000000000000000e+02,1.768000000000000000e+03,6.800000000000000000e+01,7.150000000000000000e+02,6.000000000000000000e+00,3.290000000000000000e+02,7.550000000000000000e+02
9.100000000000000000e+01,4.774000000000000000e+03,1.348000000000000000e+03,1.942000000000000000e+03,6.670000000000000000e+02,1.867000000000000000e+03,6.900000000000000000e+01,7.390000000000000000e+02,6.000000000000000000e+00,3.490000000000000000e+02,7.640000000000000000e+02
9.200000000000000000e+01,4.550000000000000000e+03,1.405000000000000000e+03,2.028000000000000000e+03,6.920000000000000000e+02,1.945000000000000000e+03,7.200000000000000000e+01,7.850000000000000000e+02,6.000000000000000000e+00,3.700000000000000000e+02,8.060000000000000000e+02
9.300000000000000000e+01,4.370000000000000000e+03,1.420000000000000000e+03,2.108000000000000000e+03,7.070000000000000000e+02,2.025000000000000000e+03,7.700000000000000000e+01,8.060000000000000000e+02,6.000000000000000000e+00,3.920000000000000000e+02,8.410000000000000000e+02
9.400000000000000000e+01,4.161000000000000000e+03,1.456000000000000000e+03,2.191000000000000000e+03,7.190000000000000000e+02,2.110000000000000000e+03,8.200000000000000000e+01,8.210000000000000000e+02,6.000000000000000000e+00,3.980000000000000000e+02,8.690000000000000000e+02
9.500000000000000000e+01,3.933000000000000000e+03,1.504000000000000000e+03,2.266000000000000000e+03,7.420000000000000000e+02,2.212000000000000000e+03,8.500000000000000000e+01,8.600000000000000000e+02,6.000000000000000000e+00,4.200000000000000000e+02,9.030000000000000000e+02
9.600000000000000000e+01,3.737000000000000000e+03,1.515000000000000000e+03,2.336000000000000000e+03,7.370000000000000000e+02,2.325000000000000000e+03,8.700000000000000000e+01,8.810000000000000000e+02,6.000000000000000000e+00,4.320000000000000000e+02,9.160000000000000000e+02
9.700000000000000000e+01,3.536000000000000000e+03,1.536000000000000000e+03,2.403000000000000000e+03,7.350000000000000000e+02,2.435000000000000000e+03,9.000000000000000000e+01,9.120000000000000000e+02,6.000000000000000000e+00,4.510000000000000000e+02,9.720000000000000000e+02
9.800000000000000000e+01,3.313000000000000000e+03,1.560000000000000000e+03,2.485000000000000000e+03,7.580000000000000000e+02,2.547000000000000000e+03,9.500000000000000000e+01,9.390000000000000000e+02,6.000000000000000000e+00,4.710000000000000000e+02,1.026000000000000000e+03
9.900000000000000000e+01,3.129000000000000000e+03,1.531000000000000000e+03,2.570000000000000000e+03,7.910000000000000000e+02,2.669000000000000000e+03,1.010000000000000000e+02,9.650000000000000000e+02,6.000000000000000000e+00,4.930000000000000000e+02,1.065000000000000000e+03
1.000000000000000000e+02,2.932000000000000000e+03,1.547000000000000000e+03,2.619000000000000000e+03,7.880000000000000000e+02,2.795000000000000000e+03,1.070000000000000000e+02,9.930000000000000000e+02,6.000000000000000000e+00,5.070000000000000000e+02,1.108000000000000000e+03
1.010000000000000000e+02,2.753000000000000000e+03,1.537000000000000000e+03,2.673000000000000000e+03,7.950000000000000000e+02,2.926000000000000000e+03,1.110000000000000000e+02,1.002000000000000000e+03,6.000000000000000000e+00,5.150000000000000000e+02,1.131000000000000000e+03
1.020000000000000000e+02,2.578000000000000000e+03,1.527000000000000000e+03,2.721000000000000000e+03,8.000000000000000000e+02,3.058000000000000000e+03,1.160000000000000000e+02,1.030000000000000000e+03,6.000000000000000000e+00,5.330000000000000000e+02,1.162000000000000000e+03
1.030000000000000000e+02,2.427000000000000000e+03,1.501000000000000000e+03,2.742000000000000000e+03,7.900000000000000000e+02,3.206000000000000000e+03,1.240000000000000000e+02,1.047000000000000000e+03,6.000000000000000000e+00,5.450000000000000000e+02,1.177000000000000000e+03
1.040000000000000000e+02,2.264000000000000000e+03,1.466000000000000000e+03,2.808000000000000000e+03,7.980000000000000000e+02,3.334000000000000000e+03,1.280000000000000000e+02,1.081000000000000000e+03,6.000000000000000000e+00,5.650000000000000000e+02,1.215000000000000000e+03
1.050000000000000000e+02,2.095000000000000000e+03,1.451000000000000000e+03,2.846000000000000000e+03,8.040000000000000000e+02,3.475000000000000000e+03,1.330000000000000000e+02,1.103000000000000000e+03,6.000000000000000000e+00,5.890000000000000000e+02,1.229000000000000000e+03
1.060000000000000000e+02,1.943000000000000000e+03,1.435000000000000000e+03,2.848000000000000000e+03,7.880000000000000000e+02,3.632000000000000000e+03,1.420000000000000000e+02,1.089000000000000000e+03,6.000000000000000000e+00,5.900000000000000000e+02,1.244000000000000000e+03
1.070000000000000000e+02,1.805000000000000000e+03,1.407000000000000000e+03,2.850000000000000000e+03,7.680000000000000000e+02,3.786000000000000000e+03,1.520000000000000000e+02,1.098000000000000000e+03,6.000000000000000000e+00,6.020000000000000000e+02,1.240000000000000000e+03
1.080000000000000000e+02,1.659000000000000000e+03,1.372000000000000000e+03,2.877000000000000000e+03,7.690000000000000000e+02,3.927000000000000000e+03,1.650000000000000000e+02,1.094000000000000000e+03,6.000000000000000000e+00,6.070000000000000000e+02,1.256000000000000000e+03
1.090000000000000000e+02,1.527000000000000000e+03,1.328000000000000000e+03,2.893000000000000000e+03,7.640000000000000000e+02,4.082000000000000000e+03,1.700000000000000000e+02,1.099000000000000000e+03,6.000000000000000000e+00,6.300000000000000000e+02,1.261000000000000000e+03
1.100000000000000000e+02,1.380000000000000000e+03,1.288000000000000000e+03,2.924000000000000000e+03,7.800000000000000000e+02,4.228000000000000000e+03,1.800000000000000000e+02,1.100000000000000000e+03,6.000000000000000000e+00,6.370000000000000000e+02,1.270000000000000000e+03
1.110000000000000000e+02,1.235000000000000000e+03,1.250000000000000000e+03,2.953000000000000000e+03,7.790000000000000000e+02,4.377000000000000000e+03,1.850000000000000000e+02,1.113000000000000000e+03,6.000000000000000000e+00,6.490000000000000000e+02,1.267000000000000000e+03
1.120000000000000000e+02,1.113000000000000000e+03,1.225000000000000000e+03,2.960000000000000000e+03,7.620000000000000000e+02,4.512000000000000000e+03,1.900000000000000000e+02,1.116000000000000000e+03,6.000000000000000000e+00,6.610000000000000000e+02,1.291000000000000000e+03
1.130000000000000000e+02,9.880000000000000000e+02,1.185000000000000000e+03,2.977000000000000000e+03,7.510000000000000000e+02,4.654000000000000000e+03,1.960000000000000000e+02,1.118000000000000000e+03,6.000000000000000000e+00,6.810000000000000000e+02,1.286000000000000000e+03
1.140000000000000000e+02,8.950000000000000000e+02,1.146000000000000000e+03,2.955000000000000000e+03,7.110000000000000000e+02,4.802000000000000000e+03,2.020000000000000000e+02,1.113000000000000000e+03,6.000000000000000000e+00,6.950000000000000000e+02,1.305000000000000000e+03
1.150000000000000000e+02,8.100000000000000000e+02,1.095000000000000000e+03,2.913000000000000000e+03,6.710000000000000000e+02,4.975000000000000000e+03,2.070000000000000000e+02,1.097000000000000000e+03,6.000000000000000000e+00,6.990000000000000000e+02,1.308000000000000000e+03
1.160000000000000000e+02,7.180000000000000000e+02,1.065000000000000000e+03,2.869000000000000000e+03,6.340000000000000000e+02,5.131000000000000000e+03,2.170000000000000000e+02,1.099000000000000000e+03,6.000000000000000000e+00,7.050000000000000000e+02,1.291000000000000000e+03
1.170000000000000000e+02,6.070000000000000000e+02,1.055000000000000000e+03,2.847000000000000000e+03,6.140000000000000000e+02,5.271000000000000000e+03,2.200000000000000000e+02,1.101000000000000000e+03,6.000000000000000000e+00,7.190000000000000000e+02,1.280000000000000000e+03
1.180000000000000000e+02,5.290000000000000000e+02,9.830000000000000000e+02,2.836000000000000000e+03,6.130000000000000000e+02,5.429000000000000000e+03,2.230000000000000000e+02,1.092000000000000000e+03,6.000000000000000000e+00,7.230000000000000000e+02,1.245000000000000000e+03
1.190000000000000000e+02,4.590000000000000000e+02,9.490000000000000000e+02,2.795000000000000000e+03,5.840000000000000000e+02,5.565000000000000000e+03,2.320000000000000000e+02,1.083000000000000000e+03,6.000000000000000000e+00,7.360000000000000000e+02,1.234000000000000000e+03
1.200000000000000000e+02,4.100000000000000000e+02,8.820000000000000000e+02,2.753000000000000000e+03,5.670000000000000000e+02,5.709000000000000000e+03,2.460000000000000000e+02,1.069000000000000000e+03,6.000000000000000000e+00,7.340000000000000000e+02,1.208000000000000000e+03
1.210000000000000000e+02,3.560000000000000000e+02,8.380000000000000000e+02,2.697000000000000000e+03,5.260000000000000000e+02,5.848000000000000000e+03,2.610000000000000000e+02,1.050000000000000000e+03,6.000000000000000000e+00,7.370000000000000000e+02,1.190000000000000000e+03
1.220000000000000000e+02,3.140000000000000000e+02,7.750000000000000000e+02,2.662000000000000000e+03,4.970000000000000000e+02,5.983000000000000000e+03,2.660000000000000000e+02,1.038000000000000000e+03,6.000000000000000000e+00,7.360000000000000000e+02,1.169000000000000000e+03
1.230000000000000000e+02,2.610000000000000000e+02,7.280000000000000000e+02,2.609000000000000000e+03,4.820000000000000000e+02,6.131000000000000000e+03,2.710000000000000000e+02,1.019000000000000000e+03,6.000000000000000000e+00,7.290000000000000000e+02,1.153000000000000000e+03
1.240000000000000000e+02,2.260000000000000000e+02,6.880000000000000000e+02,2.533000000000000000e+03,4.320000000000000000e+02,6.267000000000000000e+03,2.860000000000000000e+02,9.950000000000000000e+02,6.000000000000000000e+00,7.230000000000000000e+02,1.149000000000000000e+03
1.250000000000000000e+02,2.030000000000000000e+02,6.300000000000000000e+02,2.477000000000000000e+03,4.040000000000000000e+02,6.397000000000000000e+03,2.930000000000000000e+02,9.750000000000000000e+02,6.000000000000000000e+00,7.200000000000000000e+02,1.143000000000000000e+03
1.260000000000000000e+02,1.690000000000000000e+02,5.910000000000000000e+02,2.410000000000000000e+03,3.950000000000000000e+02,6.522000000000000000e+03,3.080000000000000000e+02,9.530000000000000000e+02,6.000000000000000000e+00,7.050000000000000000e+02,1.126000000000000000e+03
1.270000000000000000e+02,1.340000000000000000e+02,5.400000000000000000e+02,2.361000000000000000e+03,3.960000000000000000e+02,6.651000000000000000e+03,3.140000000000000000e+02,9.290000000000000000e+02,6.000000000000000000e+00,6.910000000000000000e+02,1.094000000000000000e+03
1.280000000000000000e+02,1.040000000000000000e+02,4.830000000000000000e+02,2.340000000000000000e+03,3.970000000000000000e+02,6.754000000000000000e+03,3.190000000000000000e+02,9.200000000000000000e+02,6.000000000000000000e+00,6.920000000000000000e+02,1.092000000000000000e+03
