#Time, 1: Suscep Indv, 2: No. Exp Indv, 3: No. Inf Indv, 4: No. Cont Indv, 5: No. Rec Indv, 6: No. Dead Indv, 7: Sev Cases, 8: Hosp Cases, 9:Q Sev Cases, 10: QNS Cases, 11: Cumulative Inf Count 
2.900000000000000000e+01,4.951200000000000000e+04,1.910000000000000000e+02,2.500000000000000000e+02,1.240000000000000000e+02,8.000000000000000000e+01,4.000000000000000000e+00,1.250000000000000000e+02,4.900000000000000000e+01,0.000000000000000000e+00,3.600000000000000000e+01,5.390000000000000000e+02
3.000000000000000000e+01,4.949000000000000000e+04,1.940000000000000000e+02,2.600000000000000000e+02,1.240000000000000000e+02,9.000000000000000000e+01,5.000000000000000000e+00,1.330000000000000000e+02,5.200000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,5.640000000000000000e+02
3.100000000000000000e+01,4.945400000000000000e+04,2.010000000000000000e+02,2.840000000000000000e+02,1.390000000000000000e+02,9.800000000000000000e+01,5.000000000000000000e+00,1.450000000000000000e+02,5.700000000000000000e+01,0.000000000000000000e+00,3.500000000000000000e+01,6.030000000000000000e+02
3.200000000000000000e+01,4.941600000000000000e+04,2.180000000000000000e+02,2.960000000000000000e+02,1.430000000000000000e+02,1.090000000000000000e+02,5.000000000000000000e+00,1.550000000000000000e+02,6.000000000000000000e+01,0.000000000000000000e+00,4.300000000000000000e+01,6.440000000000000000e+02
3.300000000000000000e+01,4.938500000000000000e+04,2.120000000000000000e+02,3.230000000000000000e+02,1.600000000000000000e+02,1.190000000000000000e+02,5.000000000000000000e+00,1.650000000000000000e+02,8.300000000000000000e+01,0.000000000000000000e+00,6.200000000000000000e+01,6.780000000000000000e+02
3.400000000000000000e+01,4.935200000000000000e+04,2.180000000000000000e+02,3.400000000000000000e+02,1.640000000000000000e+02,1.280000000000000000e+02,5.000000000000000000e+00,1.730000000000000000e+02,8.900000000000000000e+01,0.000000000000000000e+00,6.300000000000000000e+01,7.140000000000000000e+02
3.500000000000000000e+01,4.931400000000000000e+04,2.270000000000000000e+02,3.520000000000000000e+02,1.700000000000000000e+02,1.430000000000000000e+02,6.000000000000000000e+00,1.830000000000000000e+02,8.800000000000000000e+01,0.000000000000000000e+00,6.200000000000000000e+01,7.550000000000000000e+02
3.600000000000000000e+01,4.927200000000000000e+04,2.420000000000000000e+02,3.680000000000000000e+02,1.810000000000000000e+02,1.540000000000000000e+02,6.000000000000000000e+00,2.000000000000000000e+02,9.200000000000000000e+01,0.000000000000000000e+00,5.800000000000000000e+01,8.000000000000000000e+02
3.700000000000000000e+01,4.922200000000000000e+04,2.580000000000000000e+02,3.900000000000000000e+02,1.960000000000000000e+02,1.660000000000000000e+02,6.000000000000000000e+00,2.160000000000000000e+02,9.600000000000000000e+01,0.000000000000000000e+00,6.100000000000000000e+01,8.530000000000000000e+02
3.800000000000000000e+01,4.918100000000000000e+04,2.670000000000000000e+02,4.110000000000000000e+02,2.070000000000000000e+02,1.760000000000000000e+02,6.000000000000000000e+00,2.320000000000000000e+02,1.110000000000000000e+02,0.000000000000000000e+00,6.600000000000000000e+01,8.940000000000000000e+02
3.900000000000000000e+01,4.913400000000000000e+04,2.810000000000000000e+02,4.270000000000000000e+02,2.180000000000000000e+02,1.890000000000000000e+02,6.000000000000000000e+00,2.480000000000000000e+02,1.220000000000000000e+02,0.000000000000000000e+00,7.400000000000000000e+01,9.410000000000000000e+02
4.000000000000000000e+01,4.909200000000000000e+04,2.830000000000000000e+02,4.460000000000000000e+02,2.280000000000000000e+02,2.060000000000000000e+02,7.000000000000000000e+00,2.560000000000000000e+02,1.350000000000000000e+02,0.000000000000000000e+00,7.800000000000000000e+01,9.830000000000000000e+02
4.100000000000000000e+01,4.903800000000000000e+04,3.060000000000000000e+02,4.560000000000000000e+02,2.360000000000000000e+02,2.230000000000000000e+02,8.000000000000000000e+00,2.690000000000000000e+02,1.480000000000000000e+02,0.000000000000000000e+00,8.300000000000000000e+01,1.037000000000000000e+03
4.200000000000000000e+01,4.899800000000000000e+04,3.080000000000000000e+02,4.650000000000000000e+02,2.460000000000000000e+02,2.470000000000000000e+02,9.000000000000000000e+00,2.760000000000000000e+02,1.540000000000000000e+02,0.000000000000000000e+00,8.300000000000000000e+01,1.077000000000000000e+03
4.300000000000000000e+01,4.895400000000000000e+04,3.100000000000000000e+02,4.800000000000000000e+02,2.540000000000000000e+02,2.680000000000000000e+02,1.200000000000000000e+01,2.810000000000000000e+02,1.630000000000000000e+02,0.000000000000000000e+00,8.300000000000000000e+01,1.121000000000000000e+03
4.400000000000000000e+01,4.891200000000000000e+04,3.130000000000000000e+02,4.930000000000000000e+02,2.540000000000000000e+02,2.890000000000000000e+02,1.400000000000000000e+01,2.870000000000000000e+02,1.630000000000000000e+02,0.000000000000000000e+00,9.100000000000000000e+01,1.163000000000000000e+03
4.500000000000000000e+01,4.887200000000000000e+04,3.160000000000000000e+02,5.000000000000000000e+02,2.570000000000000000e+02,3.160000000000000000e+02,1.400000000000000000e+01,2.940000000000000000e+02,1.680000000000000000e+02,0.000000000000000000e+00,9.900000000000000000e+01,1.203000000000000000e+03
4.600000000000000000e+01,4.881700000000000000e+04,3.360000000000000000e+02,5.110000000000000000e+02,2.680000000000000000e+02,3.370000000000000000e+02,1.400000000000000000e+01,2.970000000000000000e+02,1.740000000000000000e+02,0.000000000000000000e+00,1.020000000000000000e+02,1.258000000000000000e+03
