#Time, 1: Suscep Indv, 2: No. Exp Indv, 3: No. Inf Indv, 4: No. Cont Indv, 5: No. Rec Indv, 6: No. Dead Indv, 7: Sev Cases, 8: Hosp Cases, 9:Q Sev Cases, 10: QNS Cases, 11: Cumulative Inf Count 
6.900000000000000000e+01,4.718900000000000000e+04,6.350000000000000000e+02,1.066000000000000000e+03,4.720000000000000000e+02,1.061000000000000000e+03,4.900000000000000000e+01,6.770000000000000000e+02,3.920000000000000000e+02,0.000000000000000000e+00,1.880000000000000000e+02,2.886000000000000000e+03
7.000000000000000000e+01,4.710600000000000000e+04,6.350000000000000000e+02,1.095000000000000000e+03,4.830000000000000000e+02,1.111000000000000000e+03,5.300000000000000000e+01,6.930000000000000000e+02,4.010000000000000000e+02,0.000000000000000000e+00,1.910000000000000000e+02,2.969000000000000000e+03
7.100000000000000000e+01,4.700800000000000000e+04,6.550000000000000000e+02,1.113000000000000000e+03,4.830000000000000000e+02,1.169000000000000000e+03,5.500000000000000000e+01,7.110000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,2.010000000000000000e+02,3.067000000000000000e+03
7.200000000000000000e+01,4.690600000000000000e+04,6.780000000000000000e+02,1.144000000000000000e+03,4.990000000000000000e+02,1.214000000000000000e+03,5.800000000000000000e+01,7.240000000000000000e+02,4.210000000000000000e+02,0.000000000000000000e+00,2.130000000000000000e+02,3.169000000000000000e+03
7.300000000000000000e+01,4.683800000000000000e+04,6.650000000000000000e+02,1.168000000000000000e+03,5.160000000000000000e+02,1.269000000000000000e+03,6.000000000000000000e+01,7.290000000000000000e+02,4.470000000000000000e+02,0.000000000000000000e+00,2.190000000000000000e+02,3.237000000000000000e+03
7.400000000000000000e+01,4.674800000000000000e+04,6.630000000000000000e+02,1.210000000000000000e+03,5.330000000000000000e+02,1.317000000000000000e+03,6.200000000000000000e+01,7.450000000000000000e+02,4.560000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,3.327000000000000000e+03
7.500000000000000000e+01,4.665800000000000000e+04,6.840000000000000000e+02,1.230000000000000000e+03,5.290000000000000000e+02,1.365000000000000000e+03,6.300000000000000000e+01,7.620000000000000000e+02,4.720000000000000000e+02,0.000000000000000000e+00,2.360000000000000000e+02,3.417000000000000000e+03
7.600000000000000000e+01,4.656400000000000000e+04,7.020000000000000000e+02,1.252000000000000000e+03,5.390000000000000000e+02,1.415000000000000000e+03,6.700000000000000000e+01,7.800000000000000000e+02,4.810000000000000000e+02,0.000000000000000000e+00,2.390000000000000000e+02,3.511000000000000000e+03
7.700000000000000000e+01,4.647200000000000000e+04,7.070000000000000000e+02,1.281000000000000000e+03,5.580000000000000000e+02,1.472000000000000000e+03,6.800000000000000000e+01,7.880000000000000000e+02,4.840000000000000000e+02,0.000000000000000000e+00,2.430000000000000000e+02,3.603000000000000000e+03
7.800000000000000000e+01,4.637800000000000000e+04,7.170000000000000000e+02,1.307000000000000000e+03,5.690000000000000000e+02,1.529000000000000000e+03,6.900000000000000000e+01,8.020000000000000000e+02,5.050000000000000000e+02,0.000000000000000000e+00,2.450000000000000000e+02,3.697000000000000000e+03
7.900000000000000000e+01,4.628400000000000000e+04,7.230000000000000000e+02,1.334000000000000000e+03,5.810000000000000000e+02,1.588000000000000000e+03,7.100000000000000000e+01,8.140000000000000000e+02,5.230000000000000000e+02,0.000000000000000000e+00,2.490000000000000000e+02,3.791000000000000000e+03
8.000000000000000000e+01,4.618700000000000000e+04,7.310000000000000000e+02,1.363000000000000000e+03,5.950000000000000000e+02,1.644000000000000000e+03,7.500000000000000000e+01,8.240000000000000000e+02,5.330000000000000000e+02,0.000000000000000000e+00,2.540000000000000000e+02,3.888000000000000000e+03
8.100000000000000000e+01,4.609200000000000000e+04,7.260000000000000000e+02,1.401000000000000000e+03,6.150000000000000000e+02,1.704000000000000000e+03,7.700000000000000000e+01,8.360000000000000000e+02,5.390000000000000000e+02,0.000000000000000000e+00,2.660000000000000000e+02,3.983000000000000000e+03
