#Time, 1: Suscep Indv, 2: No. Exp Indv, 3: No. Inf Indv, 4: No. Cont Indv, 5: No. Rec Indv, 6: No. Dead Indv, 7: Sev Cases, 8: Hosp Cases, 9:Q Sev Cases, 10: QNS Cases, 11: Cumulative Inf Count 
1.800000000000000000e+01,9.825000000000000000e+03,7.300000000000000000e+01,8.700000000000000000e+01,5.100000000000000000e+01,2.200000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+01,1.700000000000000000e+01,1.880000000000000000e+02
1.900000000000000000e+01,9.807000000000000000e+03,7.600000000000000000e+01,1.000000000000000000e+02,6.100000000000000000e+01,2.400000000000000000e+01,2.000000000000000000e+00,4.600000000000000000e+01,6.000000000000000000e+00,1.500000000000000000e+01,1.700000000000000000e+01,2.090000000000000000e+02
2.000000000000000000e+01,9.783000000000000000e+03,8.300000000000000000e+01,1.160000000000000000e+02,6.700000000000000000e+01,2.700000000000000000e+01,3.000000000000000000e+00,4.900000000000000000e+01,6.000000000000000000e+00,1.800000000000000000e+01,2.000000000000000000e+01,2.370000000000000000e+02
2.100000000000000000e+01,9.765000000000000000e+03,8.600000000000000000e+01,1.280000000000000000e+02,6.500000000000000000e+01,3.300000000000000000e+01,3.000000000000000000e+00,5.700000000000000000e+01,6.000000000000000000e+00,2.200000000000000000e+01,2.300000000000000000e+01,2.590000000000000000e+02
2.200000000000000000e+01,9.741000000000000000e+03,9.300000000000000000e+01,1.440000000000000000e+02,7.800000000000000000e+01,3.600000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.000000000000000000e+00,2.500000000000000000e+01,2.400000000000000000e+01,2.860000000000000000e+02
2.300000000000000000e+01,9.722000000000000000e+03,9.600000000000000000e+01,1.560000000000000000e+02,8.200000000000000000e+01,4.300000000000000000e+01,4.000000000000000000e+00,6.500000000000000000e+01,6.000000000000000000e+00,2.700000000000000000e+01,2.700000000000000000e+01,3.080000000000000000e+02
2.400000000000000000e+01,9.689000000000000000e+03,1.130000000000000000e+02,1.680000000000000000e+02,8.600000000000000000e+01,4.900000000000000000e+01,4.000000000000000000e+00,7.400000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+01,2.700000000000000000e+01,3.450000000000000000e+02
2.500000000000000000e+01,9.662000000000000000e+03,1.210000000000000000e+02,1.840000000000000000e+02,9.400000000000000000e+01,5.500000000000000000e+01,4.000000000000000000e+00,8.200000000000000000e+01,6.000000000000000000e+00,3.500000000000000000e+01,2.600000000000000000e+01,3.760000000000000000e+02
2.600000000000000000e+01,9.633000000000000000e+03,1.290000000000000000e+02,2.010000000000000000e+02,9.800000000000000000e+01,6.200000000000000000e+01,4.000000000000000000e+00,9.300000000000000000e+01,6.000000000000000000e+00,3.900000000000000000e+01,2.600000000000000000e+01,4.080000000000000000e+02
2.700000000000000000e+01,9.598000000000000000e+03,1.470000000000000000e+02,2.120000000000000000e+02,1.030000000000000000e+02,6.900000000000000000e+01,6.000000000000000000e+00,9.700000000000000000e+01,6.000000000000000000e+00,3.700000000000000000e+01,2.700000000000000000e+01,4.460000000000000000e+02
